,Purchases,Sales,Mid-rate,Spread,Dep(+)/App(-),,,,
,Weighted Avg.,Weighted  Avg.,(UgShs/US$),(UgShs),(UgShs),,,,
Month,(UgShs/US$),(UgShs/US$),,,,,,,
,,,,,,,,,
,,,,,,,,,
15-Dec-16," 3,596.07 "," 3,606.07 ","3,601.07",10.00,15.93,,,,
16-Dec-16," 3,590.24 "," 3,600.17 ","3,595.21",9.93,-5.87,,,,
19-Dec-16," 3,582.31 "," 3,592.31 ","3,587.31",10.00,-7.90,,,,
20-Dec-16," 3,569.44 "," 3,579.44 ","3,574.44",10.00,-12.87,,,,
21-Dec-16," 3,561.50 "," 3,571.50 ","3,566.50",10.00,-7.94,,,,
22-Dec-16," 3,561.18 "," 3,571.18 ","3,568.83",10.00,2.33,,,,
23-Dec-16," 3,567.93 "," 3,577.92 ","3,572.93",9.99,4.10,,,,
27-Dec-16," 3,576.03 "," 3,586.03 ","3,581.03",10.00,8.11,,,,
28-Dec-16," 3,590.81 "," 3,600.81 ","3,595.81",10.00,14.78,,,,
29-Dec-16," 3,603.79 "," 3,613.79 ","3,608.79",10.00,12.98,,,,
30-Dec-16," 3,605.50 "," 3,615.50 ","3,610.50",10.00,1.71,,,,
2-Jan-17," 3,604.11 "," 3,614.11 ","3,609.11",10.00,-1.39,,,,
3-Jan-17," 3,606.22 "," 3,616.22 ","3,611.22",10.00,2.11,,,,
4-Jan-17," 3,613.46 "," 3,623.46 ","3,618.46",10.00,7.24,,,,
5-Jan-17," 3,621.90 "," 3,631.90 ","3,626.90",10.00,8.44,,,,
6-Jan-17," 3,624.43 "," 3,634.43 ","3,629.43",10.00,2.53,,,,
9-Jan-17," 3,624.75 "," 3,634.75 ","3,629.75",10.00,0.32,,,,
10-Jan-17," 3,624.76 "," 3,634.76 ","3,629.76",10.00,0.01,,,,
11-Jan-17," 3,624.57 "," 3,634.57 ","3,629.57",10.00,-0.19,,,,
12-Jan-17," 3,616.47 "," 3,626.40 ","3,621.44",9.93,-8.14,,,,
13-Jan-17," 3,607.57 "," 3,617.57 ","3,612.57",10.00,-8.86,,,,
16-Jan-17," 3,607.13 "," 3,617.13 ","3,612.13",10.00,-0.44,,,,
17-Jan-17," 3,607.56 "," 3,617.56 ","3,612.56",10.00,0.43,,,,
18-Jan-17," 3,605.07 "," 3,615.07 ","3,610.07",10.00,-2.49,,,,
19-Jan-17," 3,590.69 "," 3,600.69 ","3,595.69",10.00,-14.38,,,,
20-Jan-17," 3,588.08 "," 3,598.08 ","3,593.08",10.00,-2.61,,,,
23-Jan-17," 3,590.79 "," 3,600.79 ","3,595.79",10.00,2.71,,,,
24-Jan-17," 3,590.22 "," 3,600.22 ","3,595.22",10.00,-0.57,,,,
25-Jan-17," 3,586.71 "," 3,596.71 ","3,591.71",10.00,-3.51,,,,
27-Jan-17," 3,588.14 "," 3,598.14 ","3,593.14",10.00,1.43,,,,
30-Jan-17," 3,587.92 "," 3,597.92 ","3,592.92",10.00,-0.22,,,,
31-Jan-17," 3,583.51 "," 3,593.51 ","3,588.51",10.00,-4.41,,,,
1-Feb-17," 3,584.26 "," 3,594.26 ","3,589.26",10.00,0.75,,,,
2-Feb-17," 3,582.31 "," 3,592.31 ","3,587.31",10.00,-1.95,,,,
3-Feb-17," 3,580.90 "," 3,590.86 ","3,585.88",9.96,-1.42,,,,
6-Feb-17," 3,578.82 "," 3,588.74 ","3,583.78",9.92,-2.10,,,,
7-Feb-17," 3,578.74 "," 3,588.61 ","3,583.68",9.87,-0.10,,,,
8-Feb-17," 3,578.89 "," 3,588.89 ","3,583.89",10.00,0.21,,,,
9-Feb-17," 3,578.75 "," 3,588.75 ","3,583.75",10.00,-0.14,,,,
10-Feb-17," 3,577.64 "," 3,587.64 ","3,582.64",10.00,-1.11,,,,
13-Feb-17," 3,579.94 "," 3,589.94 ","3,584.94",10.00,2.30,,,,
14-Feb-17," 3,580.56 "," 3,590.56 ","3,585.56",10.00,0.62,,,,
15-Feb-17," 3,580.11 "," 3,590.11 ","3,585.11",10.00,-0.45,,,,
17-Feb-17," 3,580.89 "," 3,590.89 ","3,585.89",10.00,0.78,,,,
20-Feb-17," 3,581.29 "," 3,591.29 ","3,586.29",10.00,0.40,,,,
21-Feb-17," 3,580.72 "," 3,590.72 ","3,585.72",10.00,-0.57,,,,
22-Feb-17," 3,580.61 "," 3,590.61 ","3,585.61",10.00,-0.11,,,,
23-Feb-17," 3,580.19 "," 3,590.19 ","3,585.19",10.00,-0.42,,,,
24-Feb-17," 3,580.13 "," 3,590.13 ","3,585.13",10.00,-0.06,,,,
27-Feb-17," 3,580.33 "," 3,590.33 ","3,585.33",10.00,0.20,,,,
28-Feb-17," 3,581.69 "," 3,591.69 ","3,586.69",10.00,1.36,,,,
1-Mar-17," 3,583.36 "," 3,593.36 ","3,588.36",10.00,1.67,,,,
2-Mar-17," 3,589.07 "," 3,599.07 ","3,594.07",10.00,5.71,,,,
3-Mar-17," 3,590.75 "," 3,600.75 ","3,595.75",10.00,1.68,,,,
6-Mar-17," 3,592.38 "," 3,602.38 ","3,597.38",10.00,1.63,,,,
7-Mar-17," 3,591.47 "," 3,601.47 ","3,596.47",10.00,-0.91,,,,
9-Mar-17," 3,591.74 "," 3,601.74 ","3,596.74",10.00,0.27,,,,
10-Mar-17," 3,592.42 "," 3,602.42 ","3,597.42",10.00,0.68,,,,
13-Mar-17," 3,593.01 "," 3,603.01 ","3,598.01",10.00,0.59,,,,
14-Mar-17," 3,592.60 "," 3,602.60 ","3,597.60",10.00,-0.41,,,,
15-Mar-17," 3,591.51 "," 3,601.51 ","3,596.51",10.00,-1.09,,,,
16-Mar-17," 3,591.60 "," 3,601.60 ","3,596.60",10.00,0.09,,,,
17-Mar-17," 3,591.83 "," 3,601.83 ","3,596.83",10.00,0.23,,,,
20-Mar-17," 3,591.96 "," 3,601.96 ","3,596.96",10.00,0.13,,,,
21-Mar-17," 3,592.44 "," 3,602.44 ","3,597.44",10.00,0.48,,,,
22-Mar-17," 3,591.35 "," 3,601.35 ","3,596.35",10.00,-1.09,,,,
23-Mar-17," 3,590.54 "," 3,600.54 ","3,595.54",10.00,-0.81,,,,
24-Mar-17," 3,592.71 "," 3,602.71 ","3,597.71",10.00,2.17,,,,
27-Mar-17," 3,596.68 "," 3,606.68 ","3,601.68",10.00,3.97,,,,
28-Mar-17," 3,599.28 "," 3,609.28 ","3,604.28",10.00,2.60,,,,
29-Mar-17," 3,604.25 "," 3,614.25 ","3,609.25",10.00,4.97,,,,
30-Mar-17," 3,608.17 "," 3,618.17 ","3,613.17",10.00,3.92,,,,
31-Mar-17," 3,609.19 "," 3,619.19 ","3,614.19",10.00,1.02,,,,
3-Apr-17," 3,608.79 "," 3,618.79 ","3,613.79",10.00,-0.40,,,,
4-Apr-17," 3,608.11 "," 3,618.11 ","3,613.11",10.00,-0.68,,,,
5-Apr-17," 3,607.85 "," 3,617.85 ","3,612.85",10.00,-0.26,,,,
6-Apr-17," 3,607.61 "," 3,617.61 ","3,612.61",10.00,-0.24,,,,
7-Apr-17," 3,608.36 "," 3,618.36 ","3,613.36",10.00,0.75,,,,
10-Apr-17," 3,609.54 "," 3,619.54 ","3,614.54",10.00,1.18,,,,
11-Apr-17," 3,610.44 "," 3,620.44 ","3,615.44",10.00,0.90,,,,
12-Apr-17," 3,610.74 "," 3,620.74 ","3,615.74",10.00,0.30,,,,
13-Apr-17," 3,610.69 "," 3,620.69 ","3,615.69",10.00,-0.05,,,,
18-Apr-17," 3,610.75 "," 3,620.75 ","3,615.75",10.00,0.06,,,,
19-Apr-17," 3,609.22 "," 3,619.22 ","3,614.22",10.00,-1.53,,,,
20-Apr-17," 3,608.03 "," 3,618.03 ","3,613.03",10.00,-1.19,,,,
21-Apr-17," 3,608.15 "," 3,618.15 ","3,613.15",10.00,0.12,,,,
24-Apr-17," 3,609.74 "," 3,619.74 ","3,614.74",10.00,1.59,,,,
25-Apr-17," 3,617.04 "," 3,627.04 ","3,622.04",10.00,7.30,,,,
26-Apr-17," 3,627.75 "," 3,637.75 ","3,632.75",10.00,10.71,,,,
27-Apr-17," 3,634.11 "," 3,644.11 ","3,639.11",10.00,6.36,,,,
28-Apr-17," 3,639.63 "," 3,649.63 ","3,644.63",10.00,5.52,,,,
2-May-17," 3,641.56 "," 3,651.56 ","3,646.56",10.00,1.93,,,,
3-May-17," 3,629.22 "," 3,639.22 ","3,634.22",10.00,-12.34,,,,
4-May-17," 3,624.83 "," 3,634.83 ","3,629.83",10.00,-4.39,,,,
5-May-17," 3,624.35 "," 3,634.35 ","3,629.35",10.00,-0.48,,,,
8-May-17," 3,623.51 "," 3,633.51 ","3,628.51",10.00,-0.84,,,,
9-May-17," 3,622.85 "," 3,632.85 ","3,627.85",10.00,-0.66,,,,
10-May-17," 3,624.57 "," 3,634.57 ","3,629.57",10.00,1.72,,,,
11-May-17," 3,628.50 "," 3,638.47 ","3,633.49",9.97,3.91,,,,
12-May-17," 3,631.25 "," 3,641.25 ","3,636.25",10.00,2.77,,,,
15-May-17," 3,630.60 "," 3,640.60 ","3,635.60",10.00,-0.65,,,,
16-May-17," 3,624.58 "," 3,634.58 ","3,629.58",10.00,-6.02,,,,
17-May-17," 3,620.46 "," 3,630.46 ","3,625.46",10.00,-4.12,,,,
18-May-17," 3,618.61 "," 3,628.61 ","3,623.61",10.00,-1.85,,,,
19-May-17," 3,619.29 "," 3,629.29 ","3,624.29",10.00,0.68,,,,
22-May-17," 3,619.63 "," 3,629.63 ","3,624.63",10.00,0.34,,,,
23-May-17," 3,616.56 "," 3,626.56 ","3,621.56",10.00,-3.07,,,,
24-May-17," 3,606.86 "," 3,616.86 ","3,611.86",10.00,-9.70,,,,
25-May-17," 3,600.43 "," 3,610.43 ","3,605.43",10.00,-6.43,,,,
26-May-17," 3,601.47 "," 3,611.47 ","3,606.47",10.00,1.04,,,,
29-May-17," 3,601.72 "," 3,611.72 ","3,606.72",10.00,0.25,,,,
30-May-17," 3,600.88 "," 3,610.88 ","3,605.88",10.00,-0.84,,,,
31-May-17," 3,597.63 "," 3,607.63 ","3,602.63",10.00,-3.25,,,,
1-Jun-17," 3,591.11 "," 3,601.11 ","3,596.11",10.00,-6.52,,,,
2-Jun-17," 3,590.47 "," 3,600.47 ","3,595.47",10.00,-0.64,,,,
5-Jun-17," 3,591.51 "," 3,601.51 ","3,596.51",10.00,1.04,,,,
6-Jun-17," 3,590.82 "," 3,600.82 ","3,595.82",10.00,-0.69,,,,
7-Jun-17," 3,586.63 "," 3,596.63 ","3,591.63",10.00,-4.19,,,,
8-Jun-17," 3,586.85 "," 3,596.85 ","3,591.85",10.00,0.22,,,,
12-Jun-17," 3,586.61 "," 3,596.61 ","3,591.61",10.00,-0.24,,,,
13-Jun-17," 3,584.90 "," 3,594.90 ","3,589.90",10.00,-1.71,,,,
14-Jun-17," 3,584.88 "," 3,594.88 ","3,589.88",10.00,-0.02,,,,
15-Jun-17," 3,584.22 "," 3,594.22 ","3,589.22",10.00,-0.66,,,,
16-Jun-17," 3,583.86 "," 3,593.86 ","3,588.86",10.00,-0.36,,,,
19-Jun-17," 3,583.69 "," 3,593.69 ","3,588.69",10.00,-0.17,,,,
20-Jun-17," 3,584.03 "," 3,594.03 ","3,589.03",10.00,0.34,,,,
21-Jun-17," 3,585.07 "," 3,595.07 ","3,590.07",10.00,1.04,,,,
22-Jun-17," 3,584.76 "," 3,594.76 ","3,589.76",10.00,-0.31,,,,
23-Jun-17," 3,584.53 "," 3,594.53 ","3,589.53",10.00,-0.23,,,,
26-Jun-17," 3,584.68 "," 3,594.68 ","3,589.68",10.00,0.15,,,,
27-Jun-17," 3,584.67 "," 3,594.67 ","3,589.67",10.00,-0.01,,,,
28-Jun-17," 3,584.49 "," 3,594.49 ","3,589.49",10.00,-0.18,,,,
29-Jun-17," 3,584.39 "," 3,594.39 ","3,589.39",10.00,-0.10,,,,
30-Jun-17," 3,585.90 "," 3,595.90 ","3,590.90",10.00,1.51,,,,
3-Jul-17," 3,591.14 "," 3,601.14 ","3,596.14",10.00,5.24,,,,
4-Jul-17," 3,596.96 "," 3,606.96 ","3,601.96",10.00,5.82,,,,
5-Jul-17," 3,595.19 "," 3,605.19 ","3,600.19",10.00,-1.77,,,,
6-Jul-17," 3,594.88 "," 3,604.88 ","3,599.88",10.00,-0.31,,,,
7-Jul-17," 3,601.19 "," 3,596.19 ","3,598.69",-5.00,-1.19,,,,
10-Jul-17," 3,601.17 "," 3,596.17 ","3,598.67",-5.00,-0.02,,,,
11-Jul-17," 3,597.01 "," 3,607.01 ","3,602.01",10.00,3.34,,,,
12-Jul-17," 3,597.32 "," 3,607.32 ","3,602.32",10.00,0.31,,,,
13-Jul-17," 3,597.58 "," 3,607.58 ","3,602.58",10.00,0.26,,,,
14-Jul-17," 3,596.99 "," 3,606.99 ","3,601.99",10.00,-0.59,,,,
17-Jul-17," 3,596.32 "," 3,606.32 ","3,601.32",10.00,-0.67,,,,
18-Jul-17," 3,595.76 "," 3,605.76 ","3,600.76",10.00,-0.56,,,,
19-Jul-17," 3,595.78 "," 3,605.78 ","3,600.78",10.00,0.02,,,,
20-Jul-17," 3,595.51 "," 3,605.51 ","3,600.51",10.00,-0.27,,,,
21-Jul-17," 3,595.42 "," 3,605.42 ","3,600.42",10.00,-0.09,,,,
24-Jul-17," 3,595.21 "," 3,605.21 ","3,600.21",10.00,-0.21,,,,
25-Jul-17," 3,595.13 "," 3,605.13 ","3,600.13",10.00,-0.08,,,,
26-Jul-17," 3,595.13 "," 3,605.13 ","3,600.13",10.00,0.00,,,,
27-Jul-17," 3,598.21 "," 3,608.21 ","3,603.21",10.00,3.08,,,,
28-Jul-17," 3,604.36 "," 3,614.36 ","3,609.36",10.00,6.15,,,,
31-Jul-17," 3,605.88 "," 3,615.88 ","3,610.88",10.00,1.52,,,,
1-Aug-17," 3,606.03 "," 3,616.03 ","3,611.03",10.00,0.15,,,,
2-Aug-17," 3,606.24 "," 3,616.24 ","3,611.24",10.00,0.21,,,,
3-Aug-17," 3,606.86 "," 3,616.86 ","3,611.86",10.00,0.62,,,,
4-Aug-17," 3,609.18 "," 3,619.18 ","3,614.18",10.00,2.32,,,,
7-Aug-17," 3,609.51 "," 3,619.51 ","3,614.51",10.00,0.33,,,,
8-Aug-17," 3,609.54 "," 3,619.54 ","3,614.54",10.00,0.03,,,,
9-Aug-17," 3,608.93 "," 3,618.93 ","3,613.93",10.00,-0.61,,,,
10-Aug-17," 3,606.33 "," 3,616.33 ","3,611.33",10.00,-2.60,,,,
11-Aug-17," 3,603.21 "," 3,613.21 ","3,608.21",10.00,-3.12,,,,
14-Aug-17," 3,600.63 "," 3,610.63 ","3,605.63",10.00,-2.58,,,,
15-Aug-17," 3,598.58 "," 3,608.58 ","3,603.58",10.00,-2.05,,,,
16-Aug-17," 3,598.06 "," 3,608.06 ","3,603.06",10.00,-0.52,,,,
17-Aug-17," 3,597.06 "," 3,607.06 ","3,602.06",10.00,-1.00,,,,
18-Aug-17," 3,597.39 "," 3,607.39 ","3,602.39",10.00,0.33,,,,
21-Aug-17," 3,598.01 "," 3,608.01 ","3,603.01",10.00,0.62,,,,
22-Aug-17," 3,597.89 "," 3,607.89 ","3,602.89",10.00,-0.12,,,,
23-Aug-17," 3,597.13 "," 3,607.13 ","3,602.13",10.00,-0.76,,,,
24-Aug-17," 3,596.10 "," 3,606.10 ","3,601.10",10.00,-1.03,,,,
25-Aug-17," 3,595.26 "," 3,605.26 ","3,600.26",10.00,-0.84,,,,
28-Aug-17," 3,595.33 "," 3,605.33 ","3,600.33",10.00,0.07,,,,
29-Aug-17," 3,595.58 "," 3,605.58 ","3,600.58",10.00,0.25,,,,
30-Aug-17," 3,595.50 "," 3,605.50 ","3,600.50",10.00,-0.08,,,,
31-Aug-17," 3,595.38 "," 3,605.38 ","3,600.38",10.00,-0.12,,,,
4-Sep-17," 3,595.06 "," 3,605.06 ","3,600.06",10.00,-0.32,,,,
5-Sep-17," 3,594.75 "," 3,604.75 ","3,599.75",10.00,-0.31,,,,
6-Sep-17," 3,594.56 "," 3,604.56 ","3,599.56",10.00,-0.19,,,,
7-Sep-17," 3,594.53 "," 3,604.53 ","3,599.53",10.00,-0.03,,,,
8-Sep-17," 3,594.50 "," 3,604.50 ","3,599.50",10.00,-0.03,,,,
11-Sep-17," 3,594.50 "," 3,604.50 ","3,599.50",10.00,0.00,,,,
12-Sep-17," 3,593.50 "," 3,603.50 ","3,598.50",10.00,-1.00,,,,
13-Sep-17," 3,592.72 "," 3,602.72 ","3,597.72",10.00,-0.78,,,,
14-Sep-17," 3,592.81 "," 3,602.81 ","3,597.81",10.00,0.09,,,,
15-Sep-17," 3,592.93 "," 3,602.93 ","3,597.93",10.00,0.12,,,,
18-Sep-17," 3,592.46 "," 3,602.46 ","3,597.46",10.00,-0.47,,,,
19-Sep-17," 3,591.69 "," 3,601.69 ","3,596.69",10.00,-0.77,,,,
20-Sep-17," 3,590.88 "," 3,600.85 ","3,595.87",9.97,-0.83,,,,
21-Sep-17," 3,593.53 "," 3,603.50 ","3,598.52",9.97,2.65,,,,
22-Sep-17," 3,597.04 "," 3,607.04 ","3,602.04",10.00,3.52,,,,
25-Sep-17," 3,598.42 "," 3,608.42 ","3,603.42",10.00,1.38,,,,
26-Sep-17," 3,598.94 "," 3,608.94 ","3,603.94",10.00,0.52,,,,
27-Sep-17," 3,598.32 "," 3,608.32 ","3,603.32",10.00,-0.62,,,,
28-Sep-17," 3,598.13 "," 3,608.13 ","3,603.13",10.00,-0.19,,,,
29-Sep-17," 3,598.08 "," 3,608.08 ","3,603.08",10.00,-0.05,,,,
2-Oct-17," 3,598.31 "," 3,608.31 ","3,603.31",10.00,0.23,,,,
3-Oct-17," 3,598.32 "," 3,608.32 ","3,603.32",10.00,0.01,,,,
4-Oct-17," 3,599.50 "," 3,609.50 ","3,604.50",10.00,1.18,,,,
5-Oct-17," 3,602.07 "," 3,612.07 ","3,607.07",10.00,2.57,,,,
6-Oct-17," 3,611.14 "," 3,621.14 ","3,616.14",10.00,9.07,,,,
10-Oct-17," 3,619.94 "," 3,629.94 ","3,624.94",10.00,8.80,,,,
11-Oct-17," 3,622.54 "," 3,632.54 ","3,627.54",10.00,2.60,,,,
12-Oct-17," 3,623.67 "," 3,633.67 ","3,628.67",10.00,1.13,,,,
13-Oct-17," 3,632.60 "," 3,642.60 ","3,637.60",10.00,8.93,,,,
16-Oct-17," 3,637.93 "," 3,647.93 ","3,642.93",10.00,5.33,,,,
17-Oct-17," 3,653.88 "," 3,663.88 ","3,658.88",10.00,15.95,,,,
18-Oct-17," 3,652.72 "," 3,662.72 ","3,657.72",10.00,-1.16,,,,
19-Oct-17," 3,648.49 "," 3,658.49 ","3,653.49",10.00,-4.23,,,,
20-Oct-17," 3,649.81 "," 3,659.81 ","3,654.81",10.00,1.32,,,,
23-Oct-17," 3,650.53 "," 3,660.53 ","3,655.53",10.00,0.72,,,,
24-Oct-17," 3,658.51 "," 3,668.51 ","3,663.51",10.00,7.98,,,,
25-Oct-17," 3,648.94 "," 3,658.94 ","3,653.94",10.00,-9.57,,,,
26-Oct-17," 3,646.49 "," 3,656.49 ","3,651.49",10.00,-2.45,,,,
27-Oct-17," 3,644.78 "," 3,654.78 ","3,649.78",10.00,-1.71,,,,
30-Oct-17," 3,645.40 "," 3,655.40 ","3,650.40",10.00,0.62,,,,
31-Oct-17," 3,645.53 "," 3,655.53 ","3,650.53",10.00,0.13,,,,
1-Nov-17," 3,647.57 "," 3,657.57 ","3,652.57",10.00,2.04,,,,
2-Nov-17," 3,647.71 "," 3,657.71 ","3,652.71",10.00,0.14,,,,
3-Nov-17," 3,646.13 "," 3,656.13 ","3,651.13",10.00,-1.58,,,,
6-Nov-17," 3,642.65 "," 3,652.65 ","3,647.65",10.00,-3.48,,,,
7-Nov-17," 3,635.07 "," 3,645.07 ","3,640.07",10.00,-7.58,,,,
8-Nov-17," 3,629.78 "," 3,639.78 ","3,634.78",10.00,-5.29,,,,
9-Nov-17," 3,629.82 "," 3,639.82 ","3,634.82",10.00,0.04,,,,
10-Nov-17," 3,631.14 "," 3,641.14 ","3,636.14",10.00,1.32,,,,
13-Nov-17," 3,633.06 "," 3,643.06 ","3,638.06",10.00,1.92,,,,
14-Nov-17," 3,634.58 "," 3,644.58 ","3,639.58",10.00,1.52,,,,
15-Nov-17," 3,632.78 "," 3,642.78 ","3,637.78",10.00,-1.80,,,,
16-Nov-17," 3,630.61 "," 3,640.61 ","3,635.61",10.00,-2.17,,,,
17-Nov-17," 3,630.18 "," 3,640.18 ","3,635.18",10.00,-0.43,,,,
20-Nov-17," 3,630.25 "," 3,640.25 ","3,635.25",10.00,0.07,,,,
21-Nov-17," 3,630.26 "," 3,640.26 ","3,635.26",10.00,0.01,,,,
22-Nov-17," 3,629.88 "," 3,639.88 ","3,634.88",10.00,-0.38,,,,
23-Nov-17," 3,630.24 "," 3,640.24 ","3,635.24",10.00,0.36,,,,
24-Nov-17," 3,630.72 "," 3,640.72 ","3,635.72",10.00,0.48,,,,
27-Nov-17," 3,631.08 "," 3,641.08 ","3,636.08",10.00,0.36,,,,
28-Nov-17," 3,631.04 "," 3,641.04 ","3,636.04",10.00,-0.04,,,,
29-Nov-17," 3,630.64 "," 3,640.64 ","3,635.64",10.00,-0.40,,,,
30-Nov-17," 3,629.53 "," 3,639.53 ","3,634.53",10.00,-1.11,,,,
1-Dec-17," 3,627.89 "," 3,637.89 ","3,632.89",10.00,-1.64,,,,
4-Dec-17," 3,627.60 "," 3,637.60 ","3,632.60",10.00,-0.29,,,,
5-Dec-17," 3,623.65 "," 3,633.65 ","3,628.65",10.00,-3.95,,,,
6-Dec-17," 3,620.04 "," 3,630.04 ","3,625.04",10.00,-3.61,,,,
7-Dec-17," 3,619.22 "," 3,629.22 ","3,624.22",10.00,-0.82,,,,
8-Dec-17," 3,618.40 "," 3,628.40 ","3,623.40",10.00,-0.82,,,,
11-Dec-17," 3,616.07 "," 3,626.07 ","3,621.07",10.00,-2.33,,,,
12-Dec-17," 3,614.93 "," 3,624.93 ","3,619.93",10.00,-1.14,,,,
13-Dec-17," 3,615.18 "," 3,625.18 ","3,620.18",10.00,0.25,,,,
14-Dec-17," 3,615.21 "," 3,625.21 ","3,620.21",10.00,0.03,,,,
15-Dec-17," 3,614.56 "," 3,624.56 ","3,619.56",10.00,-0.65,,,,
18-Dec-17," 3,614.26 "," 3,624.26 ","3,619.26",10.00,-0.30,,,,
19-Dec-17," 3,612.07 "," 3,622.07 ","3,617.07",10.00,-2.19,,,,
20-Dec-17," 3,610.67 "," 3,620.67 ","3,615.67",10.00,-1.40,,,,
21-Dec-17," 3,611.22 "," 3,621.22 ","3,616.22",10.00,0.55,,,,
22-Dec-17," 3,614.85 "," 3,624.85 ","3,619.85",10.00,3.63,,,,
27-Dec-17," 3,617.14 "," 3,627.14 ","3,622.14",10.00,2.29,,,,
28-Dec-17," 3,623.93 "," 3,633.93 ","3,628.93",10.00,6.79,,,,
29-Dec-17," 3,630.08 "," 3,640.08 ","3,635.08",10.00,6.15,,,,
2-Jan-18," 3,634.69 "," 3,644.69 ","3,639.69",10.00,4.61,,,,
3-Jan-18," 3,636.29 "," 3,646.29 ","3,641.29",10.00,1.60,,,,
4-Jan-18," 3,638.06 "," 3,648.01 ","3,643.04",9.95,1.74,,,,
5-Jan-18," 3,644.31 "," 3,654.31 ","3,649.31",10.00,6.28,,,,
8-Jan-18," 3,648.26 "," 3,658.26 ","3,653.26",10.00,3.95,,,,
9-Jan-18," 3,651.81 "," 3,661.81 ","3,656.81",10.00,3.55,,,,
10-Jan-18," 3,651.57 "," 3,661.57 ","3,656.57",10.00,-0.24,,,,
11-Jan-18," 3,649.22 "," 3,659.22 ","3,654.22",10.00,-2.35,,,,
12-Jan-18," 3,644.69 "," 3,654.69 ","3,649.69",10.00,-4.53,,,,
15-Jan-18," 3,640.46 "," 3,650.46 ","3,645.46",10.00,-4.23,,,,
16-Jan-18," 3,633.71 "," 3,643.71 ","3,638.71",10.00,-6.75,,,,
17-Jan-18," 3,629.14 "," 3,639.14 ","3,634.14",10.00,-4.57,,,,
18-Jan-18," 3,625.88 "," 3,635.88 ","3,630.88",10.00,-3.26,,,,
19-Jan-18," 3,625.96 "," 3,635.96 ","3,630.96",10.00,0.08,,,,
22-Jan-18," 3,626.35 "," 3,636.35 ","3,631.35",10.00,0.39,,,,
23-Jan-18," 3,626.63 "," 3,636.63 ","3,631.63",10.00,0.28,,,,
24-Jan-18," 3,629.28 "," 3,639.28 ","3,634.28",10.00,2.65,,,,
25-Jan-18," 3,630.53 "," 3,640.53 ","3,635.53",10.00,1.25,,,,
29-Jan-18," 3,627.35 "," 3,637.35 ","3,632.35",10.00,-3.18,,,,
30-Jan-18," 3,621.74 "," 3,631.74 ","3,626.74",10.00,-5.61,,,,
31-Jan-18," 3,620.21 "," 3,630.21 ","3,625.21",10.00,-1.53,,,,
1-Feb-18," 3,619.24 "," 3,629.24 ","3,624.24",10.00,-0.97,,,,
2-Feb-18," 3,621.25 "," 3,631.25 ","3,626.25",10.00,2.01,,,,
5-Feb-18," 3,625.49 "," 3,635.49 ","3,630.49",10.00,4.24,,,,
6-Feb-18," 3,629.25 "," 3,639.25 ","3,634.25",10.00,3.76,,,,
7-Feb-18," 3,630.76 "," 3,640.76 ","3,635.76",10.00,1.51,,,,
8-Feb-18," 3,630.96 "," 3,640.96 ","3,635.96",10.00,0.20,,,,
9-Feb-18," 3,630.04 "," 3,640.04 ","3,635.04",10.00,-0.92,,,,
12-Feb-18," 3,630.32 "," 3,640.32 ","3,635.32",10.00,0.28,,,,
13-Feb-18," 3,630.06 "," 3,640.06 ","3,635.06",10.00,-0.26,,,,
14-Feb-18," 3,630.08 "," 3,640.08 ","3,635.08",10.00,0.02,,,,
15-Feb-18," 3,630.06 "," 3,640.06 ","3,635.06",10.00,-0.02,,,,
19-Feb-18," 3,630.03 "," 3,640.03 ","3,635.03",10.00,-0.03,,,,
20-Feb-18," 3,629.99 "," 3,639.99 ","3,634.99",10.00,-0.04,,,,
21-Feb-18," 3,630.75 "," 3,640.75 ","3,635.75",10.00,0.76,,,,
22-Feb-18," 3,637.57 "," 3,647.57 ","3,642.57",10.00,6.82,,,,
23-Feb-18," 3,651.74 "," 3,661.74 ","3,656.74",10.00,14.17,,,,
26-Feb-18," 3,647.71 "," 3,657.71 ","3,652.71",10.00,-4.03,,,,
27-Feb-18," 3,642.40 "," 3,652.40 ","3,647.40",10.00,-5.31,,,,
28-Feb-18," 3,640.99 "," 3,650.99 ","3,645.99",10.00,-1.41,,,,
1-Mar-18," 3,641.00 "," 3,651.00 ","3,646.00",10.00,0.01,,,,
2-Mar-18," 3,640.65 "," 3,650.65 ","3,645.65",10.00,-0.35,,,,
5-Mar-18," 3,640.42 "," 3,650.42 ","3,645.42",10.00,-0.23,,,,
6-Mar-18," 3,642.47 "," 3,652.47 ","3,647.47",10.00,2.05,,,,
7-Mar-18," 3,647.99 "," 3,657.99 ","3,652.99",10.00,5.52,,,,
9-Mar-18," 3,649.64 "," 3,659.64 ","3,654.64",10.00,1.65,,,,
12-Mar-18," 3,649.06 "," 3,659.06 ","3,654.06",10.00,-0.58,,,,
13-Mar-18," 3,647.64 "," 3,657.64 ","3,652.64",10.00,-1.42,,,,
14-Mar-18," 3,651.00 "," 3,661.00 ","3,656.00",10.00,3.36,,,,
15-Mar-18," 3,654.51 "," 3,664.51 ","3,659.51",10.00,3.51,,,,
16-Mar-18," 3,653.72 "," 3,663.72 ","3,658.72",10.00,-0.79,,,,
19-Mar-18," 3,653.08 "," 3,663.08 ","3,658.08",10.00,-0.64,,,,
